0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
87,0.4859645064,0.4520103349,0.1272667376,0.2481506686,0.1777149676,0.3196425345,6.81588426232338E-006,0.7891059737,0.604103216,0.639162079,0.5945009151,0.1383893932,0.68729279,0.3282871163,0.8487283746,0.6198848323,0.3229612666,0.6954551097,0.8228680044,0.0875347792,0.978836386,0.1631154399,0.7167970561,0.7897306494,0.0946446639,0.8452639892,0.471509194,0.4759650538,0.2579816277,0.9331699382,0.4887565654,0.7439461346,0.3851802731,0.6160233035,0.9920968032,0.5628952407,0.935665838,0.992103619,0.3520012144,0.5397690539,0.631265698,0.94650213,0.6781584476,0.3185584885,0.2747892463,0.5268868222,0.9384433208,0.5977505129,0.2223419319,0.7613113252,0.6852852921,0.2011783179,0.9244267652,0.4020823482,0.9909089673,0.019071429,0.2473463379,0.4624181618,0.4950364828,0.5053279656,0.3955881,0.9837930487,0.2492741002,0.7807683735,0.5998163521,0.2413709038,0.3436636142,0.5354821901,0.2334745228,0.6956648291,0.075251244,0.8647402213,0.6421669591,0.7534096916,0.1832987098,0.9169562054,0.2802965138,0.1217420306,0.5147067187,0.5026384457,0.4266424654,0.7137110261,0.9841413847,0.6436661333,0.3358791294,0.3566603977,0.0833329028,0.7657786892,0.2949450645,0.0035991524,0.9626724445,0.2287790636,0.2323728958,0.7503293343,0.2030008142,0.9214524999,0.4743201924,0.4432689315,0.6706965994,0.862336413
88,0.1999920108,0.7038167636,0.8074801215,0.6020743595,0.6947257314,0.826551551,0.8494206974,0.1571438932,0.3215880338,0.354748663,0.5527319931,0.3053810825,0.6040227637,0.3335003667,0.9051974346,0.8453936675,0.6771639814,0.4406796247,0.0788681903,0.3728288105,0.5159308692,0.9436084116,0.0149957696,0.2693405608,0.1269071214,0.931951975,0.549637075,0.2486491525,0.4466586937,0.0522755207,0.1317025088,0.646650705,0.7560922848,0.9391826303,0.2487250646,0.4508180162,0.7657341813,0.098145762,0.6079619094,0.0873222155,0.452894425,0.1606939025,0.392703298,0.0569171887,0.4941942696,0.2979007331,0.9023108562,0.171358251,0.7385803577,0.9811790469,0.5441870615,0.2545112269,0.9247874585,0.5591828311,0.5238517881,0.0516945804,0.4911348061,0.0734888632,0.3003437328,0.9377935003,0.1257643839,0.4320462416,0.5844442053,0.8818566687,0.3712288719,0.8331692698,0.3326746849,0.1369630536,0.9313150318,0.9406365943,0.2242852692,0.3842094569,0.1013304973,0.6169885672,0.441126646,0.5955247669,0.9148893002,0.3434375022,0.766883018,0.6534696585,0.2404325251,0.8417132325,0.2440663222,0.5349689513,0.802891172,0.303010439,0.1247596596,0.8914062032,0.329790595,0.7662005792,0.0212074025,0.7564330604,0.4799116054,0.0053487872,0.4000991941,0.8157907347,0.3620091849,0.4834320969,0.5815694239,0.6569542498
89,0.3110700794,0.9079808854,0.249404008,0.8702529105,0.4318326735,0.3010985884,0.3613877166,0.5053215367,0.6014423212,0.2991812169,0.6310859211,0.0334885628,0.8836254221,0.5129425898,0.4047174347,0.716794692,0.8456172752,0.5416804883,0.6481097238,0.7862538695,0.7659657574,0.0323191811,0.8875843668,0.3829543251,0.4734458271,0.4831091338,0.2978436253,0.8168833293,0.2499921517,0.9513132838,0.1414998788,0.5610622312,0.8592941696,0.3909038869,0.4313151417,0.2911268431,0.6920024753,0.7927028588,0.7964483802,0.2934447965,0.0918840757,0.4275343013,0.3269333593,0.9755094983,0.9404768911,0.7316507939,0.6923041902,0.7860941663,0.2733312827,0.3404139145,0.5723480363,0.0392970401,0.3727330957,0.4599324032,0.4222513651,0.8461789228,0.9430415374,0.7200949909,0.6630622521,0.1930336892,0.6714082747,0.8045621309,0.7540959208,0.5307024443,0.1954660178,0.1854110626,0.8218292878,0.8874684931,0.9781139214,0.618277668,0.1809132895,0.0699979975,0.0458119693,0.5078466488,0.0455074958,0.9862888604,0.2394974432,0.737811686,0.7723830272,0.5128287259,0.4870312493,0.5442418684,0.8857333134,0.7194041456,0.2945712032,0.0887341276,0.6408566455,0.7688913955,0.5320030595,0.3115532449,0.6312278085,0.7724355846,0.1532664774,0.8752941308,0.3074045363,0.9561576499,0.1783045703,0.4321641959,0.847563853,0.5080951652
90,0.3447310636,0.5521257659,0.4509586962,0.8046634668,0.9743771316,0.297137619,0.7477050042,0.6944721225,0.9601998716,0.9407386938,0.3658803971,0.7647620025,0.6948346146,0.8965828419,0.9602280208,0.8802456772,0.7184121297,0.8476965139,0.858359599,0.3366897977,0.0286098039,0.9283575965,0.382501767,0.5364564527,0.9738650923,0.3687906275,0.7759538959,0.7116767783,0.1411736547,0.2887826217,0.7899023793,0.4859047183,0.8409083881,0.2408610755,0.2905681855,0.8152855197,0.5379986949,0.0382731897,0.5097576422,0.4981985665,0.9790118835,0.8756380393,0.262960569,0.6738464981,0.7722208812,0.2231885898,0.5540921758,0.4906330109,0.0708851041,0.4124517748,0.8273228086,0.099494908,0.3408093713,0.2098245756,0.6359513607,0.3146744636,0.5786152035,0.411905257,0.0263512419,0.7197888582,0.7006878788,0.8162536211,0.205693577,0.5415962669,0.0571146971,0.4962617625,0.3568817866,0.595113392,0.5345349521,0.8666394288,0.0933119585,0.5135468361,0.7422774686,0.3562725275,0.1873933342,0.5144983497,0.5794611177,0.74148551,0.0051313611,0.6503462219,0.1983647752,0.8687712555,0.2645282256,0.6782763805,0.8741200431,0.6646274198,0.4940671157,0.236129228,0.1480595167,0.0756365396,0.8930834779,0.6350907665,0.6198784085,0.7788167917,0.3544949121,0.9144496117,0.8675509193,0.9953515576,0.6833410072,0.3995539788
91,0.8324541696,0.7498411299,0.4947466562,0.0422787457,0.3857924906,0.8094211197,0.6208939492,0.7976977476,0.8357723621,0.3406828074,0.4983856268,0.6520259832,0.5463763843,0.0399818937,0.7091406803,0.0426381468,0.3968636808,0.3042540723,0.5771730994,0.2635031096,0.3975660307,0.0907199355,0.0057805781,0.7538385587,0.2781132697,0.5202789283,0.3332996764,0.0195987802,0.5254102894,0.9836458983,0.173536065,0.357864459,0.7334870282,0.6682827217,0.4001432047,0.1192795187,0.4777038414,0.0210371539,0.9169772668,0.3134762035,0.3617199617,0.4153628936,0.9655021871,0.9080963461,0.4553447873,0.6746428674,0.9507344933,0.8522084681,0.9788969401,0.5279075927,0.1157115782,0.3764629709,0.6186275282,0.1214921563,0.1303015295,0.8967407979,0.6417710846,0.463601206,0.9163395781,0.167181374,0.4472471043,0.0898756436,0.5250458336,0.1807341324,0.7581583653,0.9251890383,0.3000136516,0.2358622067,0.9462261926,0.2169909184,0.5493384106,0.3079461544,0.632353812,0.5148405978,0.2160425005,0.0876985993,0.1894834652,0.1667769938,0.9399070679,0.1683804053,0.3069048026,0.3145688158,0.1719895639,0.4601712804,0.189862947,0.4793941001,0.4163289303,0.3681675172,0.9115582961,0.2638927833,0.8762626825,0.1099230712,0.1326640388,0.1407909081,0.7881994518,0.0067840819,0.8054183284,0.2822665675,0.2429133104,0.9534778451
92,0.0556186461,0.5448433766,0.3133121147,0.1771108024,0.6751449062,0.2100529131,0.8188818875,0.1387461126,0.1263924912,0.9860632615,0.5859932168,0.2162681348,0.5111090951,0.7667273497,0.9744265,0.4362981338,0.0667410013,0.2102887072,0.3825243264,0.2837319197,0.7596271178,0.6904704808,0.9160857317,0.2744677155,0.9065129813,0.003784331,0.4639511807,0.0732899755,0.9436913989,0.6323315864,0.767974562,0.999310045,0.1771749631,0.0812866772,0.1764208479,0.8523198692,0.2913395902,0.9953027354,0.9910659818,0.4177320814,0.9813659969,0.5770591991,0.6340002166,0.4924750924,0.3437865488,0.6084267166,0.9287732262,0.4105275501,0.8187154238,0.3112975527,0.6942594699,0.5783425416,0.0017680335,0.6103452016,0.8528102571,0.9082810148,0.6141295326,0.3167614383,0.9815709903,0.557820932,0.9490930247,0.7495455528,0.557130977,0.1262679878,0.8308322299,0.7335518249,0.978587857,0.1221718201,0.7288545603,0.9696538392,0.5399039015,0.7102205576,0.5467130383,0.1739041181,0.20269565,0.8904995872,0.7823308352,0.1314688763,0.3010271373,0.601046259,0.3579031075,0.1359967883,0.5885686115,0.977781516,0.91481358,0.9430635236,0.8922311277,0.7823644998,0.9384150812,0.5755721349,0.1819184786,0.2453198843,0.8901409507,0.3539080424,0.7054911647,0.0800038977,0.8333021426,0.121820095,0.4481714149,0.7448604386
93,0.9952866072,0.1793888011,0.4445344624,0.6056318088,0.0321990582,0.3528154772,0.2197613413,0.3489604965,0.3343864679,0.7775822734,0.2980535212,0.0839320207,0.3347132509,0.424321509,0.9147642506,0.0682650758,0.4029093664,0.0369360708,0.7971196366,0.3725632057,0.5768399723,0.5073401942,0.919276244,0.7507440909,0.7100358442,0.8097758312,0.5330749261,0.8415047205,0.1108029685,0.1341211852,0.2842711494,0.1060895757,0.3135099863,0.7288056118,0.7117213844,0.345709045,0.081621089,0.9314827258,0.6946695414,0.416007557,0.7090649996,0.9927230631,0.4999395777,0.0437782505,0.4170445721,0.4147038283,0.1120433263,0.8199539385,0.4516398991,0.9091629628,0.1925171441,0.0284798718,0.416503157,0.1117933881,0.7792239627,0.1265390012,0.9215692193,0.3122988888,0.9680437217,0.0323721878,0.446420074,0.2523148712,0.1384617635,0.7599300607,0.981120483,0.8501831479,0.1056391057,0.0627415725,0.7816658742,0.8003086471,0.4787491295,0.4907308738,0.7930317102,0.9786887076,0.5345091242,0.2100762827,0.3933925359,0.6465524505,0.0300302212,0.8450324354,0.3857128783,0.3244340974,0.8547835099,0.5183769171,0.465225006,0.6429829621,0.5251609995,0.2706433344,0.9252495295,0.7680743099,0.2241211794,0.2831526371,0.9040710982,0.8126897914,0.2609341531,0.8188846787,0.7557533151,0.1531652808,0.6012491784,0.6941683968
94,0.2225473658,0.8735123072,0.9722185708,0.334340754,0.6527362699,0.0987575725,0.2559099738,0.9650351587,0.0668012942,0.2882821616,0.4114552327,0.3191161659,0.4267439255,0.1713852934,0.3002366489,0.2769270735,0.277024399,0.3629782214,0.0585929477,0.0773330466,0.8417273513,0.5493238214,0.8703647568,0.8204160589,0.0838329457,0.0804410395,0.2138085947,0.7303853966,0.1104712612,0.0588410301,0.2861008104,0.333018627,0.9323533373,0.2583193812,0.667359381,0.5850896072,0.3570769536,0.9232693547,0.5501247658,0.4238782483,0.2115515168,0.961579999,0.7429944142,0.6382954423,0.1329652923,0.0432310631,0.9152225158,0.4099896918,0.4062092849,0.9738154639,0.4873227384,0.2479366362,0.5231392854,0.3576874952,0.0683526951,0.6069722315,0.4381285352,0.2821612898,0.3373576282,0.5485997964,0.3410023204,0.6234584386,0.8816184234,0.2733556577,0.8817778197,0.5489778044,0.8584452653,0.2388547738,0.4722471596,0.4085700312,0.6627330221,0.6837986764,0.3701500301,0.4057274363,0.3220941187,0.5031153229,0.4489584994,0.2373166345,0.9131050147,0.8551677843,0.7287374157,0.783167657,0.939488281,0.6188783669,0.1370756999,0.6449794457,0.6988822646,0.9703778424,0.7667995407,0.1470536799,0.7152382815,0.152512419,0.4714877773,0.5700217914,0.6708893362,0.9367127833,0.2130047535,0.1960503357,0.2073561177,0.1382542835
95,0.4004277531,0.1031044205,0.7342713843,0.7581152483,0.1714571156,0.3412436158,0.1962437835,0.4536184059,0.678601244,0.7448435798,0.7946207263,0.3020596826,0.6264620032,0.067976384,0.1838375023,0.1754398081,0.9264216493,0.4226922761,0.6476869676,0.3349916809,0.0854252982,0.331485644,0.705141711,0.4911527345,0.6535797627,0.208257034,0.9401112343,0.8908963972,0.1213620487,0.7952790186,0.1020284961,0.5217898018,0.8983834395,0.8362998804,0.2799050505,0.0698405551,0.1775434962,0.476148834,0.5234589609,0.8561447402,0.2209924143,0.3180796872,0.1582044228,0.8474544175,0.3860560716,0.3420419251,0.0228942255,0.3124777209,0.7647342016,0.6705811932,0.6474694018,0.8501594998,0.0020668372,0.3526111133,0.3413122348,0.6556465998,0.5608681473,0.2814234691,0.5465429975,0.6822301964,0.0767024877,0.6485714936,0.2040199982,0.9750859272,0.484871374,0.4839250487,0.0449264827,0.6624148702,0.9600738832,0.5683854437,0.5185596105,0.1810662975,0.8864651313,0.6767640333,0.028520715,0.2725212029,0.0188059583,0.051414941,0.5849989238,0.7835401599,0.9641246456,0.4314772976,0.4214069205,0.8681957442,0.244167089,0.6823410741,0.6870804229,0.9999204041,0.8355063549,0.2883296013,0.6940888008,0.5642437711,0.0714972583,0.6335770818,0.183122138,0.2085729581,0.2785565276,0.8820044026,0.178950801,0.0453560683
96,0.2324683261,0.6336996602,0.7240629718,0.5850794395,0.9750118949,0.3797095716,0.1459475867,0.256435364,0.9262525691,0.8281777832,0.3331378517,0.5748240626,0.0321977818,0.3082237793,0.0596954366,0.5161228306,0.353150262,0.7221103068,0.4761967137,0.9215357057,0.2406699173,0.6572630112,0.808000837,0.9174339506,0.6857837266,0.0805220399,0.9362399094,0.7371986676,0.6655209642,0.7197800693,0.4591948017,0.8979892903,0.3534797295,0.1832577735,0.4830687298,0.3284916244,0.5629673456,0.6290163165,0.5849269885,0.4892199147,0.4571941001,0.9180648406,0.0640439778,0.489391882,0.2262886199,0.1237394144,0.0055147125,0.5794388819,0.8458497217,0.4817114267,0.5009745876,0.086519639,0.138974438,0.3089754251,0.0039535901,0.8247581646,0.389497465,0.9401934994,0.5619568322,0.0550184292,0.6599735687,0.0211516344,0.9530077195,0.0134532987,0.2044094079,0.4360764492,0.3419449232,0.7673767535,0.0650927662,0.9268719121,0.2565966686,0.5222868663,0.8449367527,0.3206406464,0.0116787483,0.0712253726,0.4443800608,0.0171934608,0.6506642546,0.2902297825,0.0290580825,0.8941890826,0.1978684873,0.5005458603,0.4642108739,0.8687578239,0.4372586436,0.6772156279,0.0648081596,0.6446147617,0.8154699113,0.0289328056,0.0760920593,0.2368768319,0.8971285499,0.3202591483,0.919217906,0.5842089728,0.3201795523,0.7547242614
97,0.1516388422,0.3767494219,0.637879326,0.4606142673,0.380703012,0.4626374906,0.8501117327,0.3208965114,0.0245943232,0.9051301619,0.9808700802,0.0457459576,0.8581378818,0.9943233789,0.2501553656,0.2942143311,0.3362683025,0.0175321195,0.3593070973,0.2631402146,0.2741287882,0.8815939636,0.1080769673,0.5947694345,0.8932727119,0.1793023399,0.0391494953,0.9104661732,0.8299665945,0.3293792782,0.4093710608,0.9816054367,0.7061287002,0.0472503868,0.4422197044,0.0868317122,0.5098878779,0.2923314371,0.4077282236,0.5344822011,0.197461599,0.3885983038,0.5802281587,0.0555994809,0.3829216831,0.8303835243,0.3498138124,0.7191899857,0.8479156438,0.7091209097,0.9823302003,0.122044432,0.5907148737,0.0904071676,0.7168138665,0.4839875856,0.2697095075,0.7559633623,0.3944537588,0.0996761019,0.0853426405,0.8038248201,0.0812815386,0.7914713407,0.8510752069,0.523501243,0.8783030529,0.3609630847,0.8158326801,0.2860312765,0.8954452858,0.0132942796,0.6746295802,0.4756734446,0.0688937604,0.0575512634,0.3060569693,0.4187075729,0.776741249,0.1539726132,0.872538574,0.0142683536,0.3189680325,0.9440358323,0.6478454354,0.5020901705,0.1526087909,0.9264019635,0.3840945731,0.3315595919,0.9717580318,0.4131526561,0.2257486745,0.1696265195,0.9136985163,0.6899595484,0.0383843435,0.3509571599,0.3671751763,0.1031925031
98,0.7590714493,0.2760170456,0.7185433568,0.8494786168,0.9928309121,0.2025309424,0.1191881243,0.7487942744,0.5969847017,0.2188642262,0.8341369149,0.4008095218,0.3001457653,0.6256082556,0.2518847287,0.8236470083,0.5039113085,0.6128478139,0.6394796888,0.7899425849,0.5082930997,0.6527739684,0.4645721656,0.9839665447,0.7216677289,0.522123429,0.2900235141,0.1403753022,0.2988646785,0.4439961272,0.2682037852,0.0579361278,0.7200131728,0.9867471419,0.9074147451,0.7128440854,0.1892780843,0.0266028694,0.4616383598,0.786262786,0.2454670961,0.2957752752,0.1870723078,0.5456128614,0.9213835308,0.4389570369,0.3692598697,0.4252948398,0.0518048508,0.0087395585,0.2152374247,0.5600979505,0.6615135269,0.6798095903,0.5440644952,0.3831812562,0.2019330198,0.8340880093,0.5235565584,0.5007976983,0.278084137,0.7917603436,0.558733826,0.9980973098,0.7785074855,0.4661485711,0.7109413953,0.9677855698,0.492751441,0.1725797555,0.7540483563,0.7382185371,0.4683550308,0.9411206641,0.2838313985,0.3897385616,0.3800777011,0.6530912681,0.8150334014,0.4318825519,0.9955719216,0.1826450876,0.1321253087,0.0716639808,0.4195219199,0.0292538586,0.3919231291,0.3387398259,0.6134628314,0.7121026819,0.0934640872,0.4860014054,0.7263710354,0.4124321197,0.4300372382,0.3742164709,0.9145222902,0.5826460291,0.3006184343,0.2986168638
99,0.0302708265,0.9919805028,0.3233443541,0.7100804169,0.5360449981,0.7065256103,0.9120134367,0.3701330079,0.2300821687,0.4128111349,0.6482171449,0.0218425123,0.9715449614,0.6463144547,0.8003499978,0.4376935326,0.3572558505,0.7681355681,0.9304449735,0.529835606,0.5221839244,0.6686635106,0.9981906367,0.4633045886,0.9524949091,0.3879291983,0.8433822901,0.6055861777,0.2029626002,0.275264842,0.2674170048,0.2332334267,0.2672453448,0.5907613588,0.9433138436,0.8032903434,0.2972869696,0.8553272807,0.1734233513,0.5273691383,0.2681384156,0.8216404961,0.5492116511,0.2396833771,0.4679549509,0.3495616489,0.6773769101,0.8252108013,0.117697217,0.6078218836,0.3550464073,0.6398811415,0.2764853947,0.3532370441,0.1031857305,0.2289803037,0.7411662429,0.9465680206,0.8345664814,0.944128843,0.2218328626,0.1019834862,0.1773622697,0.4890782079,0.6927448455,0.1206761133,0.2923685513,0.9900318151,0.976003394,0.4657919025,0.5174009535,0.2441418101,0.2874323986,0.0666126045,0.4838251872,0.7553873495,0.4161742539,0.1612020973,0.5805981513,0.533871471,0.914205621,0.2723764665,0.7117695198,0.1399542955,0.4420029861,0.6254680362,0.8299138439,0.4803873296,0.976425196,0.1970890206,0.5835798327,0.9719971181,0.3797341082,0.7157051419,0.0436610989,0.7992560281,0.7449590005,0.4355842285,0.1379958545,0.3584218323
100,0.9356445586,0.1737526129,0.0455093761,0.2888816032,0.2769383434,0.2744896798,0.030047846,0.223506364,0.1090561617,0.9741766891,0.4453392266,0.2110396479,0.1515389588,0.9344174345,0.9037844935,0.2722150721,0.2267859858,0.8938163086,0.2482184665,0.6925778883,0.4112172625,0.4923602766,0.9800102869,0.477829867,0.9761854638,0.7353976369,0.894004121,0.1373875616,0.3159957882,0.4278755924,0.906411543,0.2516403468,0.6016282053,0.9519209191,0.54052195,0.8785665487,0.226410599,0.570569796,0.1020729127,0.3354667607,0.5447464851,0.5474121394,0.5465064091,0.6962854438,0.4818295743,0.4502909025,0.9685005164,0.7086155601,0.3441072116,0.2167189829,0.4011934488,0.7553244741,0.7090792595,0.3812037357,0.2331543411,0.6852647234,0.1166013726,0.1271584625,0.822652285,0.4325971608,0.5550340549,0.729063828,0.6842375081,0.1566622602,0.6809847471,0.2247594581,0.0352288089,0.9073953466,0.7953292546,0.1373017216,0.2428621072,0.3400757397,0.684713861,0.7893685163,0.036361184,0.1665434353,0.2396594193,0.0048617003,0.8751589959,0.5837666309,0.1476869103,0.2314599417,0.8444232377,0.8740579458,0.6438920619,0.2744604759,0.2482744167,0.5584143521,0.857106505,0.5488928515,0.8570312159,0.771312126,0.821269318,0.5688007358,0.9112664214,0.2632723041,0.1942687719,0.7411802658,0.7436596337,0.1706939684
